Batch,Time,Scale,G,O,X,Xd,P,L,CO2,Noise_Level_ID,Noise_Level
Batch_3,0.034482758620689655,0.5,8.151277793306114,17.94175612786771,4.623618567895069,0.0747979337047465,0.060663737647652094,0.17560654681452958,5.42769065820934,4,0.04
Batch_3,0.06896551724137931,0.5,8.295842159515246,17.835936865510288,4.604308312323662,0.14791176783550228,0.17129513728938944,0.2992773171331881,5.071951908399705,4,0.04
Batch_3,0.10344827586206896,0.5,7.815193257926327,18.63861991118819,4.908392059963905,0.23558212451299382,0.3249244520184726,0.4332903047113587,5.070626415834782,4,0.04
Batch_3,0.13793103448275862,0.5,7.91885658657636,18.312092798943546,5.378944417271968,0.349131331280361,0.5329235522075458,0.5165169446057674,4.980705215071544,4,0.04
Batch_3,0.1724137931034483,0.5,7.17674752246734,17.321892164816813,5.887821887750656,0.4220263073067727,0.6990174244103231,0.6063166772691773,5.1094614658795345,4,0.04
Batch_3,0.20689655172413793,0.5,7.5073562228449635,16.985297529998547,6.037104234070064,0.5049116629023577,0.8749421858634778,0.5702317761939444,5.065362481435506,4,0.04
Batch_3,0.24137931034482757,0.5,6.5627908429684085,17.162650500119984,6.486138923228864,0.6723396564923794,1.2056189868687681,0.6295532179935317,5.423083048511736,4,0.04
Batch_3,0.27586206896551724,0.5,6.846634621801486,17.64723430614684,6.437856258549573,0.7063951332888866,1.3995153488212624,0.6833051136515772,5.15321899359758,4,0.04
Batch_3,0.3103448275862069,0.5,5.658036629388011,16.727978461146076,6.708311068166931,0.8162486427545085,1.6243012014116034,0.668987115594572,5.438917744406486,4,0.04
Batch_3,0.3448275862068966,0.5,5.665600702606995,17.580538755569606,6.701065829440435,1.018221101715912,1.991180796191079,0.6678256395239112,5.626758599413281,4,0.04
Batch_3,0.3793103448275862,0.5,5.683977581276724,17.32569024918546,7.697303891649875,1.1279537678781528,2.361154593061988,0.6975676438658486,5.624052134779211,4,0.04
Batch_3,0.41379310344827586,0.5,5.208128271112482,15.541339585910851,8.237689179793994,1.2281365664507131,2.5003672911572314,0.6598330442802411,5.4798918287307075,4,0.04
Batch_3,0.4482758620689655,0.5,4.938613045080037,16.205642202151044,8.48245901516504,1.42388465240808,2.9032257223346827,0.6961667376910594,5.944772077551061,4,0.04
Batch_3,0.48275862068965514,0.5,4.605742059160893,15.06121454304928,8.808043545995208,1.5482502211531535,3.2187592701098393,0.6346704985854901,5.868994791890714,4,0.04
Batch_3,0.5172413793103449,0.5,4.025261245548737,16.63307102362888,10.111657088474308,1.610433509053396,3.525086565859523,0.6208162013566128,5.312025499546894,4,0.04
Batch_3,0.5517241379310345,0.5,3.667642837712662,17.402549981028418,10.472891310902071,1.6825947591709638,3.5871026608278394,0.6444794309670379,5.880036941078216,4,0.04
Batch_3,0.5862068965517241,0.5,3.4677157621473986,15.2404137051857,11.40880660539021,1.9955103342722043,3.788763503731286,0.5741418688270907,6.596390157443563,4,0.04
Batch_3,0.6206896551724138,0.5,2.938092451844626,15.407881711710626,11.069696946235595,2.330699747608801,4.061904125693674,0.6268087909749755,6.756413504058451,4,0.04
Batch_3,0.6551724137931034,0.5,2.728040516847522,15.922851679421056,11.87552561707584,2.3956423328948233,4.620752327594067,0.5637623650188492,6.651550834738817,4,0.04
Batch_3,0.6896551724137931,0.5,2.136440961893164,15.093415777261924,13.598224875471892,2.702557473182541,4.841164761583157,0.587694424697788,6.863363463789395,4,0.04
Batch_3,0.7241379310344828,0.5,1.766609606532405,14.815042394643061,13.726711254967068,2.9044245541128357,4.745653220517581,0.552936216645766,6.584278301969546,4,0.04
Batch_3,0.7586206896551724,0.5,1.3174098224004496,15.493308546187126,14.201496673210737,2.914218887738614,5.571236323387274,0.50448636965548,6.861496401713879,4,0.04
Batch_3,0.7931034482758621,0.5,0.8819975821825874,14.535960454792873,14.959697648237068,3.326847147145349,5.0786883501766384,0.4560830730380198,7.4101700514514395,4,0.04
Batch_3,0.8275862068965517,0.5,0.5248089729396437,13.612872869378489,15.87103261029773,3.7016983570849704,5.669175231397468,0.37608995492175856,7.291425290907155,4,0.04
Batch_3,0.8620689655172413,0.5,0.3334510773564193,12.924738814918843,16.94385792237874,3.802049722738593,5.899185375626634,0.2791272520339726,7.266145726582109,4,0.04
Batch_3,0.896551724137931,0.5,0.1513953046808559,14.935655205897215,16.35575839375258,4.145927443651498,5.660971242188787,0.20316697247184534,7.23492906035488,4,0.04
Batch_3,0.9310344827586207,0.5,0.06997644695032267,13.946225775679892,16.946623348972043,4.559547461230344,5.5068276750029055,0.11367455732413538,7.641405797684417,4,0.04
Batch_3,0.9655172413793103,0.5,0.03031977931633924,12.735328900225465,16.5689557307251,4.783421413606589,5.536287597901982,0.061555384676189984,7.611232308189052,4,0.04
Batch_3,1.0,0.5,0.012804382035659412,12.647615010240148,15.476014008358737,5.25774188919993,5.660697189086935,0.030963503511988188,7.445086293825146,4,0.04
Batch_4,0.0,0.5,6.741035823645519,20.29800797733832,5.24908199864065,0.0,0.0,0.0,4.927537433868318,4,0.04
Batch_4,0.034482758620689655,0.5,6.384922417911078,19.71628940368927,5.254448794063467,0.08999642652989323,0.07421518397303449,0.19484851377251,4.625807415164953,4,0.04
